id,game_id,name,storyline,first_release_date,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
79725,11681,SkiFree,NULL,1991-10-01 00:00:00.000,3,NULL,NULL,NULL,60.0346,14
152913,42461,Smart Ball,NULL,1991-09-13 00:00:00.000,2,NULL,NULL,NULL,NULL,NULL
155750,218752,Smash T.V.,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
158619,218753,Smash T.V.,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
133084,218756,Smash T.V.,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
17331,218326,Smash T.V.,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
193098,218749,Smash T.V.,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
189839,218755,Smash T.V.,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
190964,218754,Smash T.V.,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
179817,49025,Sneaky Snakes,NULL,1991-07-01 00:00:00.000,NULL,NULL,NULL,NULL,68.0000,0
46181,117967,Snow Bros. Jr.,NULL,1991-05-24 00:00:00.000,NULL,NULL,NULL,NULL,66.0000,0
168451,4399,Snow Brothers,Nick and Tom are two Princes living the dream with two beautiful princesses. When suddenly the evil King Scorch freezes Prince Nick and Tom and kidnaps the Princesses. Now Nick and Tom find themselves with abilities dealing with snow and ice. These two Snow Brothers will need to hunt down the evil King Scorch and rescue the princesses.,1991-11-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
94745,39802,Solitary Fighter,NULL,1991-06-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
180711,49018,Solomon's Club,NULL,1991-04-01 00:00:00.000,NULL,NULL,NULL,NULL,64.0000,1
51336,39805,Solvalou,NULL,1991-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
46601,51946,Sonic Eraser,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
167982,3192,Sonic the Hedgehog,NULL,1991-06-23 00:00:00.000,118,NULL,85.0000,2,82.2756,434
155040,106274,Sonic the Hedgehog,NULL,1991-12-28 00:00:00.000,3,NULL,NULL,NULL,79.5577,28
68621,50265,Space Ace II: Borf's Revenge,NULL,1991-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
76278,46262,Space Invaders '91,NULL,1991-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
159714,77194,Space Quest I: Roger Wilco in the Sarien Encounter,NULL,1991-08-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
153277,31,Space Quest IV: Roger Wilco And The Time Rippers,"In this installment, Roger embarks on a time-travel adventure through Space Quest games both past and future. An infomorph of reborn Sludge Vohaul from Space Quest XII: Vohaul's Revenge II chases Roger through time in an attempt to finally kill him. Roger also visits Space Quest X: Latex Babes of Estros (whose title is a parody of Infocom's game Leather Goddesses of Phobos) and Space Quest I; in the latter, the graphics and music revert to the style of the original game and Roger is threatened by a group of monochromatic bikers who consider Roger's 256 colors pretentious. None of the gameplay takes place in Space Quest IV. In fact, the ""actual"" Space Quest IV is only seen briefly in the introduction.",1991-01-01 00:00:00.000,3,NULL,NULL,NULL,74.9683,10
6243,48243,Space Shuttle Project,NULL,1991-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
156401,72522,Spaceship Warlock,NULL,1991-01-16 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
59950,50264,Spacewrecked: 14 Billion Light Years From Earth,NULL,1991-02-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
86077,144149,Spanky's Quest,NULL,1991-12-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
107711,49017,Spanky's Quest,NULL,1991-04-26 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
183769,48650,Spartan X 2,NULL,1991-09-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
109462,159226,Spectre,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
55647,217689,Speed Boat,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
6206,79983,Spell Checker and Calculator,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
174078,12362,Spellbound Dizzy,NULL,1991-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
41585,72074,Spellcasting 201: The Sorcerer's Appliance,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
95046,15067,Spelunx and the Caves of Mr. Seudo,NULL,1991-12-31 00:00:00.000,1,NULL,NULL,NULL,60.0000,1
172219,46761,Spider-Man: The Video Game,"Spider-Man is on a mission to stop Dr. Doom from destroying the city and all who inhabit it. Dr. Doom has discovered the Sorcerer Stone which can be used to make Spider-Man's other enemy, Venom, a giant, so Spider-Man must get to Dr. Doom and stop his evil plan. The problem is that Dr. Doom has summoned his goons and Spider-Man's other major enemies like Dr. Octopus, Hobgoblin and Green Goblin. To aid him though, Spider-Man has three friends willing to stop the Supervillains. They are Hawkeye, Black Cat and Sub-Mariner. Each will use their various powers and weapons to save the city.",1991-04-16 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
99091,42045,Spiral Wave,NULL,1991-12-13 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
78510,68208,Spirit of Adventure,NULL,1991-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
179278,37610,Splash Lake,NULL,1991-06-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
19032,48970,Spud's Adventure,NULL,1991-01-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
186833,41995,Star Mobile,NULL,1991-06-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
65999,45757,Star Odyssey,NULL,1991-06-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
178805,54649,Star Wars,NULL,1991-11-15 00:00:00.000,1,NULL,NULL,NULL,77.7189,5
158844,219021,Star Wars: The Empire Strikes Back,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
160106,219022,Star Wars: The Return of the Jedi,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
26208,4244,StarBlade,NULL,1991-09-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
125493,119352,Starbyte Super Soccer,NULL,1991-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
42857,40443,Steel Gunner 2,NULL,1991-06-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
58336,38435,Steel Talons,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
43816,70465,S-Tetris,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
11702,41090,Strato Fighter,NULL,1991-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
182214,3186,Street Fighter II,NULL,1991-02-06 00:00:00.000,91,NULL,NULL,NULL,82.4433,288
163019,39306,Street Fighter II: The World Warrior,NULL,1991-06-22 00:00:00.000,3,NULL,NULL,NULL,81.3541,12
42845,19230,Street Rod 2,NULL,1991-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
81969,38851,Street Rod 2: The Next Generation,NULL,1991-11-04 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
160841,1652,Streets of Rage,"The once peaceful city has been taken over by a criminal syndicate, including factions of the police. Mass violence is now common and no one is safe. Adam Hunter (an accomplished boxer), Axel Stone (skilled martial artist) and Blaze Fielding (judo expert) are young ex-police officers who have quit the force to fight back against the syndicate.
Depending on whether the game is played as one-player or a two-player co-op, and whether the player accepts or rejects Mr. X's offer to join his henchmen, there is a possibility for an alternate ending where the player becomes the new head of the crime syndicate.",1991-08-02 00:00:00.000,30,NULL,NULL,NULL,76.3944,151
51227,46856,Strike Force,NULL,1991-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
87451,73451,Strip Poker Three,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
115571,48621,Sugoro Quest: Dice no Senshi Tachi,NULL,1991-07-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
125104,91786,Sugoro Quest: Dice no Senshi-tachi,NULL,1991-06-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
128269,4370,Sunset Riders,NULL,1991-09-01 00:00:00.000,10,NULL,NULL,NULL,79.9051,68
115264,14418,Supaplex,NULL,1991-12-31 00:00:00.000,7,NULL,NULL,NULL,70.4221,15
154016,45548,Super Airwolf,NULL,1991-04-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
126629,46193,Super Baseball 2020,"The game takes place in the year 2020. The most obvious difference from real baseball is that some of the characters in this game are robots. All the human characters are equipped with powerful armor, computer sensors, and jet-packs for improved offense and defensive skills.
Apart from the futuristic characters, the field has also been revamped and redesigned for the future. There is only one stadium in this game, known as Cyber Egg Stadium.",1991-01-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
66085,42430,Super Bases Loaded,NULL,1991-10-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
86005,47524,Super Boy III,NULL,1991-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
130375,12227,Super Cars II,NULL,1991-12-31 00:00:00.000,2,NULL,NULL,NULL,80.0428,5
180715,1124,Super Castlevania IV,NULL,1991-10-31 00:00:00.000,27,NULL,100.0000,1,76.8204,140
124545,48840,Super Chinese 3,NULL,1991-03-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
149848,84918,Super E.D.F. Earth Defense Force,NULL,1991-10-25 00:00:00.000,NULL,NULL,NULL,NULL,53.0000,3
94446,38283,Super Fire Pro Wrestling,NULL,1991-12-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
186074,6621,Super Ghouls 'n Ghosts,NULL,1991-10-04 00:00:00.000,20,NULL,70.0000,1,77.5195,62
5737,46333,Super Golf,NULL,1991-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
30438,45797,Super Kick-Off,NULL,1991-02-01 00:00:00.000,NULL,NULL,NULL,NULL,48.0000,0
171342,178104,Super Mario World,NULL,1991-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
125639,38069,Super Metal Crusher,NULL,1991-11-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
48048,186915,Super Momotaro Dentetsu,NULL,1991-08-03 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
48486,42603,Super Ninja Boy,NULL,1991-12-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
155407,9157,Super R.C. Pro-Am,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,82.0000,3
146150,49137,Super Robot Taisen,NULL,1991-05-20 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
177202,42574,Super R-Type,NULL,1991-07-13 00:00:00.000,1,NULL,NULL,NULL,68.5468,11
101022,49065,Super Scrabble,NULL,1991-04-01 00:00:00.000,NULL,NULL,NULL,NULL,37.0000,0
158616,218750,Super Smash T.V.,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
185395,77457,Super Soccer,NULL,1991-12-13 00:00:00.000,1,NULL,NULL,NULL,59.3415,10
125027,6154,Super Spy Hunter,NULL,1991-09-27 00:00:00.000,1,NULL,NULL,NULL,85.6759,5
155509,81523,Super Tennis,NULL,1991-08-30 00:00:00.000,NULL,NULL,NULL,NULL,66.6335,8
78145,100287,Super Tetris,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
110017,42539,Super Wagyan Land,NULL,1991-12-13 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
59676,12369,Switchblade II,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
153147,12789,SWIV,NULL,1991-12-31 00:00:00.000,1,NULL,NULL,NULL,82.1836,9
90890,48941,Sword of Hope,NULL,1991-07-14 00:00:00.000,1,NULL,NULL,NULL,65.0000,0
98058,12861,T2: The Arcade Game,NULL,1991-10-31 00:00:00.000,2,NULL,NULL,NULL,85.6689,5
39576,41144,Tai Chi Tortoise,NULL,1991-10-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
34810,4397,Taiheiki,NULL,1991-12-13 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
113863,49063,Tail 'Gator,NULL,1991-07-01 00:00:00.000,NULL,NULL,NULL,NULL,72.0000,2
156542,8067,TaleSpin,"This game involves the adventures of Baloo and Kit delivering cargo for Rebecca Cunningham. However, Shere Khan wants to put Rebecca out of business, so he hires the Air Pirates, led by Don Karnage, to do his dirty work.

In the NES and Game Boy games, Baloo has to deliver his cargo across the world while fighting the pirates who are trying to stop him. Players control Baloo in his plane The Seaduck, except upon entry to a bonus level, where the player then controls Kit on his airfoil.",1991-12-11 00:00:00.000,2,NULL,NULL,NULL,77.1087,16
144806,145181,TaleSpin,"This game involves the adventures of Baloo and Kit delivering cargo for Rebecca Cunningham. However, Shere Khan wants to put Rebecca out of business, so he hires the Air Pirates, led by Don Karnage, to do his dirty work.

In the NES and Game Boy games, Baloo has to deliver his cargo across the world while fighting the pirates who are trying to stop him. Players control Baloo in his plane The Seaduck, except upon entry to a bonus level, where the player then controls Kit on his airfoil.",1991-12-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
97797,145182,TaleSpin,"This game involves the adventures of Baloo and Kit Cloudkicker, two bears delivering cargo for Rebecca Cunningham, another bear. However, Shere Khan, the evil tiger tycoon, wants to put Rebecca out of business, so he hires air pirates, led by Don Karnage, to do his dirty work.

In the TurboGrafx game, Louie tells Baloo of an ancient artifact, the pieces of which are scattered across the road.",1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
79672,138106,TaleSpin,"Baloo and Kit are still employees working for Rebecca Cunningham at Higher for Hire. She looks in the newspaper and finds that the Mayor has announced a flying contest with a lifetime work contract to Cape Suzette as the prize. She shows it to the others who then decide to take part. However, Shere Khan of Khan Industries has also taken an interest in the contest. The City Official announces that Higher for Hire and Khan Industries have been selected for the contest with Shere Khan's company going first. They successfully complete their run, giving Higher for Hire only seven days to win. Baloo and Kit must now collect 10 boxes of Cargo from 8 countries around the world, whilst avoiding Shere Khan's henchmen and the air raid attacks of Don Karnage.",1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
90440,68378,Tank Force,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
107825,46599,Task Force Harrier EX,NULL,1991-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
8874,49061,Tasmania Story,NULL,1991-05-01 00:00:00.000,NULL,NULL,NULL,NULL,43.0000,1
69905,12792,Team Suzuki,NULL,1991-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
55510,16595,Tecmo Super Bowl,NULL,1991-12-13 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
92021,4396,Tecmo Super Bowl,NULL,1991-12-13 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
53380,48225,Tecmo World Cup Soccer,NULL,1991-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
148480,18639,Teenage Mutant Ninja Turtles II: Back from the Sewers,"Similar to Fall of the Foot Clan, the previous Game Boy game in the series, the player can switch between turtles before each stage. Each turtle has his own strengths and weaknesses. Donatello has a long range of attack, but attacks slowly, Raphael's attack is fast but has a very short range, and Leonardo and Michaelangelo are well-balanced. When a turtle is defeated, he becomes captured by the enemy. The game is over when all turtles are captured. After completing a stage, the player is given the opportunity to rescue a captured turtle. If no turtles were captured, the player enters a bonus stage instead.
The game features several gameplay elements besides the typical beat-em-ups like dodging huge boulders in the underground levels, going around on skateboards or scaling air lifts, and the game also shifts from being typical 2D just walking left and right to a more open area where the turtles can walk all over the screen. The bosses of the game are the standard villains: Bebop and Rocksteady, Baxter Stockman, General Traag, Granitor The Stone Warrior, Krang, Shredder and Super Shredder, though just like Fall of the Foot Clan, Krang serves as the final boss. The game has several difficulty settings which, depending on the level, make more powerful enemies appear or even give the bosses extra attacks.",1991-11-15 00:00:00.000,NULL,NULL,NULL,NULL,69.9528,6
165266,14731,Teenage Mutant Ninja Turtles III: The Manhattan Project,"The game begins with the Turtles spending their vacation in Key West, Florida. While watching April O'Neil's latest news report, her broadcast is suddenly hijacked by the Turtles' nemesis, Shredder. Taking April as his hostage, Shredder reveals that he has also turned the entire borough of Manhattan into a floating island and challenges the Turtles to come to his lair to stop him.",1991-12-13 00:00:00.000,9,NULL,NULL,NULL,78.8937,42
25882,46975,Teenage Mutant Ninja Turtles: Manhattan Missions,"The game is mainly based on the continuity of the original Mirage comics (the opening cutscene even uses some lines from the first issue regarding the Turtles' battle with the Purple Dragons and Splinter telling the Turtles their origin). The game also has characters and elements from the 80s cartoon (multi-colored bandannas, arm bands, and knee pads, Baxter Stockman appearing as a caucasian blond, Bebop and Rocksteady included as bosses, the Turtles' taste for pizza, and April O'Neil being a news reporter who wears a yellow jumpsuit) and the film series (one of the turtles first words is ""pizza"", just like in the first film; as opposed to ""Splinter"" like in the Mirage comics, the design of Splinter, the inclusion of Tatsu as a boss, April O'Neil resembling Paige Turco, who played her cinema counterpart in Teenage Mutant Ninja Turtles II: The Secret of the Ooze and Teenage Mutant Ninja Turtles III, the Turtles' rescue of April from a group of Foot Soldiers is similar to a scene from the first movie.)

Despite being based on the Mirage original comics version, the game is still kid-oriented (e.g., the Shredder is turned over to the NYPD in the ending as opposed to being killed).",1991-06-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
178692,205211,Teenage Mutant Ninja Turtles: Turtles in Time,NULL,1991-09-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
127646,175805,Teki Paki,NULL,1991-04-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
174877,48346,Tenchi wo Kurau II: Shokatsu Koumei-den,NULL,1991-05-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
116760,45346,Terminator 2: Judgement Day,NULL,1991-02-01 00:00:00.000,NULL,NULL,NULL,NULL,69.0000,1
63439,48387,Tetrastar: The Fighter,NULL,1991-06-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
19150,17262,TetraVex,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
53859,203110,Tetris,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
177715,203111,Tetris,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
37000,78699,Tetris 2 + BomBliss,NULL,1991-12-13 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
97733,9664,The Adventures of Maddog Williams in the Dungeons of Duridian,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
93543,14155,The Adventures of Quik & Silva,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
89114,2301,The Adventures of Robin Hood,NULL,1991-12-31 00:00:00.000,2,NULL,NULL,NULL,NULL,NULL
5888,7745,The Adventures of Star Saver,NULL,1991-05-17 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
119574,2205,The Adventures of Willy Beamish,NULL,1991-12-31 00:00:00.000,3,NULL,NULL,NULL,70.0000,6
149463,5357,The Amazing Spider-Man vs. The Kingpin,NULL,1991-12-31 00:00:00.000,5,NULL,NULL,NULL,72.0783,12
7313,11936,The Ball Game,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
116747,2429,The Bard's Tale Construction Set,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
54962,39615,The Berlin Wall,NULL,1991-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
96210,48104,The Blue Marlin,"Hot B presents the exhilarating and backbreaking challenge of saltwater fishing for the Nintendo Entertainment System. Below the warm blue waters, off the world's most famous deep sea fishing destinations, awaits the ultimate fishing trophy - The Blue Marlin! Match strength against the writhing frenzy of the powerful Blue Marlin. The Blue Marlin is not another fish story, it's a realistic fishing simulation guaranteed to get you hooked! The player will compete in a four-part tournament and try to come out on top with the biggest fish.",1991-12-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
76793,7792,The Blues Brothers,"The object of the game is to evade police in order to make it to a blues concert. Player(s) can take control of either Jake or Elwood Blues. Each level is a variation on the jumping theme, with the characters finding a necessary attribute (e.g. a guitar) somewhere in the level. The sixth and final level ends on-stage.",1991-12-31 00:00:00.000,1,NULL,NULL,NULL,67.7474,15
111865,42634,The Brainies,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
142490,70159,The Brainies,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
163431,7814,The Bugs Bunny Crazy Castle 2,NULL,1991-04-26 00:00:00.000,NULL,NULL,NULL,NULL,74.0000,3
75102,14382,The Cardinal of the Kremlin,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
189432,223010,The Castle,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
31439,12909,The Chessmaster,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,55.0000,4
106818,46109,The Dinosaur Dooley,NULL,1991-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
119100,38050,The Dizzy Collection,NULL,1991-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
144648,70778,The Fidelity Ultimate Chess Challenge,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
134910,100289,The Flash,"The game starts with an intro dialogue between The Flash and Dr. Tina McGee , a genetic specialist who treated and tested him at Star Labs within the television series. During the directly subsequent level, the player must navigate a two-dimensional platform system while collecting Snacks and diffusing bombs.",1991-03-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
55044,217694,The Flash,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
194513,18810,The Flintstones: The Rescue of Dino & Hoppy,NULL,1991-12-01 00:00:00.000,1,NULL,NULL,NULL,51.9937,13
164332,67371,The G.G. Shinobi,NULL,1991-07-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
182471,14434,The Games: Winter Challenge,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
60368,13068,The Godfather,NULL,1991-12-31 00:00:00.000,NULL,NULL,71.8000,5,NULL,NULL
60856,81421,The Hunt for Red October,NULL,1991-05-01 00:00:00.000,NULL,NULL,NULL,NULL,73.0000,0
18681,76577,The Hunt for Red October,NULL,1991-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
114229,46709,"The Jetsons in By George, in Trouble Again",NULL,1991-01-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
188673,12659,The Killing Cloud,"San Francisco in the 21st Century. The City by the Bay's famous fog has become and infamous lethal shroud. A permanent toxic mist that's choked half the population, and now cloaks the sinister doings of a fanatical crime syndicate, The Black Angels. You, you're the grittiest hard nosed cop ever to wear an SFPD uniform. Your assignment: descend into the poisonous mist in your XB500 hoverbike, capture the villainous ringleaders, and solve the mystery of the Cloud that kills. Hurry, before San Francisco gasps its last breath.",1991-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
145253,6814,The King of Dragons,NULL,1991-08-05 00:00:00.000,1,NULL,NULL,NULL,79.9488,15
133467,48173,The Krion Conquest,NULL,1991-01-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
195385,28386,The Legend of the Mystical Ninja,NULL,1991-07-17 00:00:00.000,2,NULL,NULL,NULL,78.6260,14
195405,1026,The Legend of Zelda: A Link to the Past,"The plot of A Link to the Past focuses on Link as he travels on a journey to save Hyrule, defeat Ganon and rescue the seven descendants of the Sages. A Link to the Past uses a 3/4 top-down perspective similar to that of the original The Legend of Zelda, dropping the side scrolling elements of Zelda II: The Adventure of Link. A Link to the Past introduced elements to the series that are still commonplace today, such as the concept of an alternate or parallel world, the Master Sword and other new weapons and items.",1991-11-21 00:00:00.000,452,NULL,100.0000,1,92.3021,1157
32003,48183,The Lone Ranger,NULL,1991-08-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
156390,47077,The Lost Treasures of Infocom,NULL,1991-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
173078,12910,The Lucky Dime Caper starring Donald Duck,NULL,1991-12-20 00:00:00.000,3,NULL,NULL,NULL,75.8586,11
70035,12445,The Magic Candle II: The Four and Forty,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
172829,69623,The Magnetic Scrolls Collection,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
101261,50270,The Neverending Story II: The Arcade Game,NULL,1991-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
105514,12705,The Oath,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
46447,46527,The Pro Yakyuu '91,NULL,1991-02-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
92498,49028,The Punisher: The Ultimate Payback!,NULL,1991-08-01 00:00:00.000,NULL,NULL,NULL,NULL,63.0000,3
146514,14508,The Return of Medusa,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
63596,48205,The Rocketeer,NULL,1991-06-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
33663,136871,The Rocketeer,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
184565,2826,The Simpsons Arcade Game,"Waylon Smithers has just stolen a diamond from Springfield Jewelers for Mr. Burns. While trying to make a getaway, he crashes into Homer, which knocks the diamond out of his hand. Maggie catches it in her mouth, prompting Smithers to grab her and run off. The Simpsons decide to go after him, but Mr. Burns has tons of henchmen, who want to prevent the family getting their daughter back.",1991-03-04 00:00:00.000,12,NULL,57.5000,2,73.6842,42
18100,2827,The Simpsons: Bart vs. The Space Mutants,NULL,1991-12-31 00:00:00.000,2,NULL,NULL,NULL,59.9358,26
23918,2830,The Simpsons: Bart vs. the World,"On the Krusty the Clown Show, Bart Simpson wins the opportunity to participate in a Round-the-World scavenger hunt. However, the contest has been rigged by Mr. Burns' assistant, Smithers, in order for Burns to rid himself of the Simpson family for all the trouble they have caused him over the years. Burns sends his agents and fellow family members to take care of the Simpsons during the scavenger hunt. Bart travels through various real-world locations collecting items, with occasional cameos from the other Simpsons family members.",1991-12-01 00:00:00.000,3,NULL,NULL,NULL,61.5133,16
73767,71472,The Space Adventure,NULL,1991-07-07 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
90338,118165,The Sun Crosswords: Volume 1 & 2,NULL,1991-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
48420,46708,The Treehouse,NULL,1991-06-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
182513,213865,The Untouchables,NULL,1991-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
145964,46521,Thrash Rally,NULL,1991-01-08 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
